file,rpfguan_penalty_solution,rpfguan_penalty_optimal,rpfguan_penalty_time,rpfguan_penaltygap,rpfguan_penaltybuild_time,tbasedw_penalty_solution,tbasedw_penalty_optimal,tbasedw_penalty_time,tbasedw_penaltygap,tbasedw_penaltybuild_time
m15j25d25p40_2.csv.out,16,1,515.9960000514984,0.0,0.21899986267089844,16,1,494.0069999694824,0.0,104.55900001525879
m15j25d25p40_3.csv.out,15,0,1800.5769999027252,0.18222222222100912,0.22900009155273438,15,1,372.25100016593933,0.0,98.53499984741211
m15j25d25p40_4.csv.out,16,1,17.674000024795532,0.0,0.23099994659423828,16,1,313.57599997520447,0.0,99.16899991035461
m15j25d25p40_5.csv.out,16,0,1800.4130001068115,0.24999999999843886,0.12100005149841309,16,0,1888.130999803543,0.07606085848631086,79.60799980163574
m15j25d25p40_6.csv.out,18,0,1800.3090000152588,0.05555555555524968,0.22500014305114746,18,1,298.30400013923645,0.0,76.98199987411499
m15j25d25p40_7.csv.out,16,0,1800.3769998550415,0.0624999999996106,0.23000001907348633,16,1,1786.0190000534058,0.0,82.82800006866455
m15j25d25p40_8.csv.out,17,1,3.376000165939331,0.0,0.12199997901916504,17,1,535.2650001049042,0.0,101.97900009155273
m15j25d25p40_9.csv.out,17,1,11.205999851226807,0.0,0.21799993515014648,17,1,233.70900011062622,0.0,60.230000019073486
m25j15d15p05_0.csv.out,5,1,0.7109999656677246,0.0,0.05200004577636719,5,1,4.128000020980835,0.0,2.109999895095825
m25j15d15p05_1.csv.out,3,1,6.611000061035156,0.0,0.03900003433227539,3,1,2.8429999351501465,0.0,1.4230000972747803
m25j15d15p05_2.csv.out,0,1,0.3229999542236328,0.0,0.03900003433227539,0,1,3.5789999961853027,0.0,1.3009998798370361
m25j15d15p05_3.csv.out,2,1,0.20799994468688965,0.0,0.039999961853027344,2,1,2.7679998874664307,0.0,1.3829998970031738
